Capture_4:204		
843	-2.6	
844	-4.59	
845	-4.77	
846	0.22	
847	-1.47	
848	0.6	
849	-1.83	
850	-1.09	
851	-1.52	
852	3.47	
853	-4.81	
854	-0.99	
855	-1.37	
856	-4.26	
857	-0.96	
858	-2.83	
859	-0.36	
860	0.95	
861	-2.34	
862	-4.01	
863	-2.23	
864	-3.22	
865	-1.1	
866	-4.47	
867	-2.18	
868	-6.32	
869	-0.57	
870	-4.47	
871	-0.75	
872	-3.12	
873	-5.03	
874	-4.54	
875	-4.89	
876	-3.28	
877	-5.02	
878	-0.94	
879	-2.85	
880	-3.6	
881	-8.02	
882	-3.94	
883	-0.41	
884	-4.63	
885	-5.16	
886	-9.17	
887	-1.65	
888	-3.49	
889	-3.45	
890	-7.24	
891	4.22	
892	-2.46	
893	-5.12	
894	-0.97	
895	-2.53	
896	-4.35	
897	-2.54	
898	-3.92	
899	-5.01	
900	-7.3	
901	-8.8	
902	-6.51	
903	-8.19	
904	-5.27	
905	-4.71	
906	-6.64	
907	-3.95	
908	-5.24	
909	-9.28	
910	-5.61	
911	-2.01	
912	-4.69	
913	-3.64	
914	-6.09	
915	-3.34	
916	-4.75	
917	-6.23	
918	-7.68	
919	-6.33	
920	-5.25	
921	-5.8	
922	-10.6	
923	-4.2	
924	-11.63	
925	-5.48	
926	-3.68	
927	-4.03	
928	-4.37	
929	-5.25	
930	-6.01	
931	-3.55	
932	-1.29	
933	-3.28	
934	-4.76	
935	-7.37	
936	-11.8	
937	-9.01	
938	-6.27	
939	-5.78	
940	-4.15	
941	-3.59	
942	-7.64	
943	-5.33	
944	-4.3	
945	-8.18	
946	-6.32	
947	-6.55	
948	-2.99	
949	-6.29	
950	-8.27	
951	-7.71	
952	-7.27	
953	-6.82	
954	-6.37	
955	-4.85	
956	-4.3	
957	-6.59	
958	-4.21	
959	-7.39	
960	-6.54	
961	-6.3	
962	-7.77	
963	-10.26	
964	-5.04	
965	-7.16	
966	-7.04	
967	-10.17	
968	-7.89	
969	-5.37	
970	-8.99	
971	-9.4	
972	-5.32	
973	-7.76	
974	-6.14	
975	-5.02	
976	-7.89	
977	-4.11	
978	-6.74	
979	1.12	
980	-6.56	
981	-8.16	
982	-6.09	
983	-7.16	
984	-9.74	
985	-4.26	
986	-6.73	
987	-6.63	
988	-9.25	
989	-9.83	
990	-4.46	
991	-8.84	
992	-7.26	
993	-4.28	
994	-9.36	
995	-5.93	
996	-5.27	
997	-9.94	
998	-10.05	
999	-7.31	
1000	-6.86	
